id,ime,država,gorovje,višina,širina,dolžina,vrsta,število ogledov,priljubljenost,mesto na lestvici priljubljenosti,število slik,število poti 
250856,Gozdnik,Slovenija,Posavsko hribovje in Dolenjska,1090,46.19241,15.15299,"vrh, bivak",475949,88,403.,7,6
250857,Kotečnik,Slovenija,Posavsko hribovje in Dolenjska,772,46.20143,15.18139,vrh,357805,77,799.,4,2
250858,Dom na Bukovici,Slovenija,Posavsko hribovje in Dolenjska,584,46.22084,15.16644,"vrh, koča",360787,77,786.,3,2
250859,Dragov dom na Homu,Slovenija,Posavsko hribovje in Dolenjska,607,46.21911,15.12562,"vrh, koča, cerkev",385465,80,696.,5,6
250860,Dom na Šmohorju,Slovenija,Posavsko hribovje in Dolenjska,784,46.18179,15.18697,"vrh, koča, cerkev",542380,93,244.,6,7
250861,Malič,Slovenija,Posavsko hribovje in Dolenjska,936,46.18315,15.20796,vrh,408539,82,614.,4,7
250871,Veliki Slomnik,Slovenija,Posavsko hribovje in Dolenjska,609,46.20334,15.21194,vrh,277604,68,1092.,1,6
250872,Hom nad Celjem,Slovenija,Posavsko hribovje in Dolenjska,570,46.21956,15.22503,vrh,326350,74,908.,2,4
250873,Planinski dom na Brnici,Slovenija,Posavsko hribovje in Dolenjska,457,46.22069,15.1992,koča,355750,77,804.,2,4
250874,Resevna,Slovenija,Posavsko hribovje in Dolenjska,682,46.19307,15.36802,"vrh, koča",538594,93,252.,4,5
250875,Rifnik,Slovenija,Posavsko hribovje in Dolenjska,568,46.19831,15.4068,vrh,392128,80,676.,15,4
250876,Pečovniška koča na Grmadi,Slovenija,Posavsko hribovje in Dolenjska,620,46.19764,15.27824,koča,362846,77,779.,4,6
250877,Grmada nad Celjem,Slovenija,Posavsko hribovje in Dolenjska,718,46.20143,15.27142,vrh,513464,91,301.,6,5
250878,Celjska koča,Slovenija,Posavsko hribovje in Dolenjska,652,46.1949,15.27481,koča,626628,96,131.,5,13
250879,Tolsti vrh nad Celjsko kočo,Slovenija,Posavsko hribovje in Dolenjska,834,46.1915,15.28182,vrh,449138,86,480.,3,14
250880,Almin dom na Svetini,Slovenija,Posavsko hribovje in Dolenjska,772,46.19026,15.30244,"koča, cerkev",471920,88,416.,1,12
250881,Srebotnik,Slovenija,Posavsko hribovje in Dolenjska,700,46.20029,15.29585,vrh,423169,84,566.,3,8
250882,Stari grad na Grajskem hribu,Slovenija,Posavsko hribovje in Dolenjska,407,46.21981,15.27139,vrh,281436,69,1080.,4,3
250887,Skalica (Bohor),Slovenija,Posavsko hribovje in Dolenjska,951,46.06843,15.40363,vrh,262895,67,1145.,7,5
250888,Veliki Javornik (Bohor),Slovenija,Posavsko hribovje in Dolenjska,1023,46.06775,15.42841,vrh,525172,92,276.,6,8
250889,Koprivnik (Bohor),Slovenija,Posavsko hribovje in Dolenjska,984,46.07068,15.44859,vrh,293246,70,1037.,2,5
250890,Koča na Bohorju,Slovenija,Posavsko hribovje in Dolenjska,896,46.06534,15.45287,koča,463154,87,438.,4,6
250897,Sedlata gorica (Pogorelec),Slovenija,Posavsko hribovje in Dolenjska,817,45.73667,15.02288,vrh,259061,66,1163.,4,1
250898,Sveti Peter,Slovenija,Posavsko hribovje in Dolenjska,888,45.76675,14.97917,vrh,434586,84,535.,10,3
250899,Gače,Slovenija,Posavsko hribovje in Dolenjska,955,45.65485,15.0875,vrh,383386,80,705.,10,1
250901,Veliki Rog,Slovenija,Posavsko hribovje in Dolenjska,1099,45.68521,14.99528,vrh,362938,77,778.,3,2
250977,Veliki Špiček,Slovenija,Posavsko hribovje in Dolenjska,686,46.02528,15.64934,vrh,320564,73,926.,2,1
2601065,Dom na Travni Gori,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",906,45.7355,14.64488,koča,294012,70,1035.,5,2
2601066,Koča na Kamnem griču,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",1016,45.72936,14.61693,"vrh, koča",298328,70,1018.,8,7
2601074,Planinski dom na Kureščku,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",760,45.88798,14.56019,koča,294662,70,1030.,4,3
2601125,Kokoš,"Italija, Slovenija","Goriško, Notranjsko in Snežniško hribovje",670,45.64452,13.89993,"vrh, koča",647534,97,111.,4,9
2601128,Racna gora,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",1140,45.7085,14.5292,vrh,358665,77,792.,2,2
2601129,Lovska koča Urška,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",908,45.71171,14.53618, ,146257,54,1596.,2,1
2601130,Križna gora,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",857,45.7419,14.45824,"vrh, cerkev",482615,89,379.,5,3
2601143,Sveti Gregor na Dobravici,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",432,45.93894,14.5429,cerkev,159809,55,1542.,3,1
2601144,Bele stene,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",863,45.67377,14.29605, ,221080,62,1304.,3,2
2601151,Sveti Rupert nad Drago,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",409,45.94335,14.55504,"vrh, cerkev",161493,55,1536.,3,1
2601152,Ostrič,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",1056,45.49143,14.07342,vrh,348911,76,831.,3,1
2601153,Medvižica,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",1081,45.49525,14.06347,vrh,219632,62,1310.,1,2
2601154,Razsušica,"Hrvaška, Slovenija","Goriško, Notranjsko in Snežniško hribovje",1083,45.49388,14.0592,vrh,209502,61,1356.,2,1
2601155,Lovski dom pod Glavico,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",610,45.58166,13.93933,"koča, sedlo",143118,53,1604.,3,2
2601157,Hrpeljska gora,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",737,45.58184,13.95011,vrh,233643,64,1258.,3,3
2601158,Grmada pri Slavniku,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",1001,45.53884,13.96739,vrh,344430,76,841.,5,6
2601159,Planina Jegno,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",715,45.55358,13.977,planina,189767,59,1428.,4,3
2601162,Mala Plešivica,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",953,45.5066,14.0345,vrh,214593,61,1332.,3,2
2601163,Velika Plešivica,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",908,45.5181,14.02302,vrh,235277,64,1253.,9,3
2601164,Stari tabor,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",603,45.68078,13.92199,vrh,327363,74,902.,3,6
2601165,Zidovnik (Sedovnik),Slovenija,"Goriško, Notranjsko in Snežniško hribovje",575,45.70275,13.88774,vrh,169639,56,1502.,1,1
2601173,Ortneški Stari grad,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",765,45.78263,14.67021,"vrh, cerkev",192654,59,1420.,5,1
2601175,Dom na Sviščakih,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",1242,45.57423,14.40114,koča,357490,77,801.,1,1
2601176,Goteniški Snežnik,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",1289,45.59193,14.73624,vrh,386720,80,694.,2,3
2601178,Kameni zid,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",1081,45.61291,14.73481,vrh,182529,58,1457.,2,1
2601183,Kovk,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",961,45.88792,13.96903,vrh,393248,81,671.,6,3
2601186,Čelkov vrh,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",1106,45.91333,14.04905,vrh,317385,73,940.,5,2
2601187,Špičasti vrh,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",1128,45.92694,13.99776,vrh,407260,82,619.,8,3
2601197,Križna gora (Hrušica),Slovenija,"Goriško, Notranjsko in Snežniško hribovje",1162,45.87238,14.05385,vrh,306635,71,984.,8,3
2601198,Sveti Duh (Hrušica),Slovenija,"Goriško, Notranjsko in Snežniško hribovje",1221,45.87179,14.06257,"vrh, cerkev",235815,64,1250.,4,2
2601199,Planinski dom v Novem Svetu,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",518,45.90132,14.16068,koča,193430,59,1413.,2,1
2601206,Stari grad Vipava,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",241,45.85058,13.96432,vrh,271499,68,1117.,8,1
2601207,Vitovski hrib,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",604,45.94072,13.76798,"vrh, cerkev",260556,66,1155.,6,4
2601208,Sekulak,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",888,45.93427,13.78518, ,281538,69,1078.,2,3
2601209,Veliki Rob,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",1237,45.93438,13.80292,vrh,485003,89,369.,9,10
2601210,Čaven,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",1185,45.93387,13.79646,vrh,599637,96,151.,1,3
2601211,Lovsko zavetišče pod Čavnom,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",980,45.93452,13.78879,"vrh, bivak",212984,61,1338.,2,1
2601212,Kopitnik,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",929,45.94571,13.77667,bivak,254018,66,1180.,5,4
2601213,Skozno,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",671,45.95898,13.73065, ,290986,70,1044.,9,2
2601215,Suhi vrh (Nanos),Slovenija,"Goriško, Notranjsko in Snežniško hribovje",1313,45.79828,14.0671,vrh,642017,97,117.,3,10
2601216,Sveti Bric (Nanos),Slovenija,"Goriško, Notranjsko in Snežniško hribovje",965,45.79265,14.06842,cerkev,251930,66,1188.,3,2
2601221,Grmada (Planinska gora),Slovenija,"Goriško, Notranjsko in Snežniško hribovje",873,45.8381,14.23961,vrh,352312,76,820.,3,4
2601222,Planinska jama,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",500,45.81998,14.24582, ,240345,64,1237.,4,1
2601223,Krimšček,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",940,45.89632,14.41087,vrh,234425,64,1255.,2,1
2601224,Novaška gora,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",998,45.88663,14.42055,vrh,194312,59,1408.,1,1
2601225,Milanka,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",948,45.60399,14.2804,vrh,136887,53,1628.,1,1
2601226,Volovja reber,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",975,45.60216,14.28646,vrh,266248,67,1135.,3,1
2601227,Bele ovce,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",1029,45.59577,14.30122,vrh,249171,65,1201.,2,1
2601228,Velika Milanja,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",1099,45.59443,14.30967,vrh,223721,63,1292.,3,1
2601229,Velika ledena jama v Paradani,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",1140,45.98868,13.84461, ,272450,68,1110.,2,1
260127,Snežnik,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",1796,45.5885,14.4476,"vrh, koča",950307,99,20.,32,12
2601290,Mali Trebelnik,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",807,45.90679,14.34942,vrh,140899,53,1613.,1,2
260136,Kurešček,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",826,45.8853,14.55949,"vrh, cerkev",527642,92,272.,14,5
2601390,Partizanska bolnica Krvavice,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",620,45.90518,14.48598, ,281745,69,1076.,6,1
2601409,Sveti Hieronim,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",1020,45.7793,14.03613,cerkev,340564,75,861.,5,7
2601410,Grmada (Nanos),Slovenija,"Goriško, Notranjsko in Snežniško hribovje",1209,45.77751,14.0425,vrh,501875,90,328.,3,7
2601411,Lovska koča Vojkovo,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",775,45.79634,14.01031,koča,248332,65,1204.,5,5
2601416,Bivak Črna peč,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",830,45.92262,13.83436,bivak,218686,62,1316.,2,2
2601417,Veliko Cerje,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",343,45.87242,13.61607,vrh,291167,70,1043.,6,3
2601418,Fajti hrib,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",433,45.86823,13.64284,vrh,320259,73,928.,4,2
2601419,Veliki vrh (Črni hribi),Slovenija,"Goriško, Notranjsko in Snežniško hribovje",463,45.86692,13.64951,vrh,133928,52,1639.,3,2
2601420,Renški vrh,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",449,45.86411,13.65991,vrh,165589,56,1522.,1,1
2601421,Vrtovka,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",502,45.86218,13.67029,vrh,115870,50,1710.,1,1
2601422,Lešenjak,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",552,45.86116,13.67826,vrh,123235,51,1678.,1,1
2601423,Stolovec,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",563,45.86074,13.6841,vrh,124505,51,1675.,1,1
2601424,Stol (Črni hribi),Slovenija,"Goriško, Notranjsko in Snežniško hribovje",629,45.85884,13.69435,vrh,156496,55,1555.,1,1
2601429,Goli vrh (Cemarovnik),Slovenija,"Goriško, Notranjsko in Snežniško hribovje",816,45.82713,14.3912,vrh,174288,57,1483.,4,1
2601435,Srednja gora (Hrušica),Slovenija,"Goriško, Notranjsko in Snežniško hribovje",1275,45.8712,14.07192,vrh,266134,67,1136.,1,2
2601436,Streliški vrh (Hrušica),Slovenija,"Goriško, Notranjsko in Snežniško hribovje",1266,45.87302,14.08718,vrh,294960,70,1026.,4,2
2601462,Mokrc,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",1059,45.8941,14.5268,vrh,314802,72,950.,2,1
2601465,Gozdarska koča Pri logarnici,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",889,45.8884,14.5348, ,151873,54,1573.,4,1
2601466,Medvedje Brdo,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",814,45.9695,14.1356,"vrh, cerkev",395571,81,664.,8,6
2601470,Izvir Ljubljanice (Retovje),Slovenija,"Goriško, Notranjsko in Snežniško hribovje",308,45.9518,14.2971, ,315611,73,947.,8,1
2601471,Ljubljanski vrh,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",819,45.93098,14.29832,vrh,324219,73,915.,1,1
2601477,Krempa,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",944,45.53108,14.78095,vrh,209972,61,1353.,3,1
2601478,Krokar,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",1122,45.5383,14.7695,vrh,298520,70,1017.,4,1
2601479,Cerk,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",1192,45.5464,14.7642,vrh,216101,62,1324.,2,5
2601534,Koča na Kavcu,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",730,45.9227,14.4416, ,241277,64,1234.,5,1
2601607,Mali Javornik (Javorniki),Slovenija,"Goriško, Notranjsko in Snežniško hribovje",1219,45.76421,14.27927,vrh,290455,70,1047.,1,2
2601608,Pečna reber,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",763,45.77868,14.23004,"vrh, koča",296006,70,1025.,7,1
2601663,Sveti Tomaž (Planinca),Slovenija,"Goriško, Notranjsko in Snežniško hribovje",572,45.9558,14.447,cerkev,204581,60,1370.,2,3
2601669,Kuren (Sveti Miklavž),Slovenija,"Goriško, Notranjsko in Snežniško hribovje",526,45.9791,14.2658,"koča, cerkev",161914,55,1535.,6,1
2601673,Rotovc,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",964,45.8941,14.4559,vrh,288191,69,1057.,7,4
2601674,Petelinjsko jezero,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",530,45.707,14.2283,jezero,182313,58,1458.,7,1
2601683,Golič,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",890,45.49142,13.97161,vrh,368461,78,752.,11,5
2601690,Lipnik,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",804,45.48081,13.96538,vrh,341002,75,858.,7,1
2601691,Kavčič,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",879,45.4711,13.9835,vrh,236733,64,1245.,7,3
2601692,Nadglavinjak,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",888,45.4815,13.9818,vrh,114623,50,1715.,2,1
2601698,Dolski maj,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",912,45.93387,13.89449,vrh,173604,57,1490.,4,2
2601702,Sveti Socerb (Artviže),Slovenija,"Goriško, Notranjsko in Snežniško hribovje",817,45.61528,14.03043,"vrh, cerkev",381127,79,715.,8,3
2601705,Lačna,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",451,45.5051,13.8854,vrh,365240,78,762.,8,6
2601706,Sveti Štefan (Zanigrad),Slovenija,"Goriško, Notranjsko in Snežniško hribovje",246,45.5148,13.9068,cerkev,212780,61,1340.,5,2
2601707,Zjat,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",449,45.52538,13.90758,vrh,213186,61,1336.,8,5
2601713,Vrh križa,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",411,45.4953,13.9,vrh,150780,54,1577.,2,3
2601714,Krog,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",418,45.4912,13.9061,vrh,132485,52,1645.,1,3
2601715,Kuk,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",498,45.48621,13.91778,vrh,300804,71,1010.,10,3
2601716,Veliki Gradež,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",507,45.4863,13.9268,vrh,192686,59,1419.,4,3
2601717,Tri učke,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",499,45.47721,13.93395,vrh,221290,62,1302.,3,3
2601718,Sveti Kvirik,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",408,45.4636,13.9046,"vrh, cerkev",291235,70,1042.,3,2
2601719,Orlovo gnezdo (Veli Badin),Slovenija,"Goriško, Notranjsko in Snežniško hribovje",359,45.45944,13.91431,vrh,435256,85,530.,10,2
2601729,Rakitna,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",789,45.887,14.4317,"koča, jezero, cerkev",434636,85,534.,11,2
2601740,Bela stena,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",1122,45.69203,14.71968,vrh,243138,64,1227.,2,1
2601741,Rezinski vrh,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",1231,45.68818,14.7138,vrh,192123,59,1421.,3,1
2601742,Turn,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",1254,45.68736,14.70814,vrh,276497,68,1098.,2,1
2601743,Škol,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",1182,46.01981,13.79177,vrh,350349,76,824.,4,1
2601744,Volnik,"Italija, Slovenija","Goriško, Notranjsko in Snežniško hribovje",546,45.7471,13.7822,vrh,383625,80,702.,1,1
2601752,Dolina reke Glinščice / Val Rosandra,Italija,"Goriško, Notranjsko in Snežniško hribovje",320,45.6168,13.8692, ,550857,93,229.,8,1
2601756,Mengore,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",453,46.1668,13.72154,"vrh, cerkev",404120,82,630.,6,2
2601763,Ježa,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",949,46.17044,13.67452,vrh,189060,58,1431.,4,2
2601764,Očna,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",906,46.16753,13.68815,vrh,158895,55,1546.,2,2
2601765,Deveti konfin,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",930,46.16845,13.68253,vrh,185543,58,1443.,3,2
2601766,Planinski dom pod Ježo,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",740,46.1634,13.6692,koča,167044,56,1516.,12,1
2601767,Na gradu,"Italija, Slovenija","Goriško, Notranjsko in Snežniško hribovje",1115,46.1836,13.65946,vrh,212932,61,1339.,6,2
2601768,Trinški vrh,"Italija, Slovenija","Goriško, Notranjsko in Snežniško hribovje",1138,46.1872,13.65119,vrh,179589,57,1467.,3,2
2601769,Bivak Zanuso na Kolovratu,Italija,"Goriško, Notranjsko in Snežniško hribovje",1065,46.18901,13.64211,"bivak, sedlo",172153,57,1495.,4,2
2601770,Nagnoj,"Italija, Slovenija","Goriško, Notranjsko in Snežniško hribovje",1193,46.1916,13.6336,vrh,252296,66,1187.,3,2
2601771,Kuk (Kolovrat),Slovenija,"Goriško, Notranjsko in Snežniško hribovje",1243,46.19568,13.61946,vrh,476490,88,399.,9,3
2601774,Globočak,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",809,46.13007,13.65841,vrh,195136,59,1406.,8,2
260178,Krim,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",1107,45.92856,14.47138,"vrh, koča",876436,99,33.,20,16
2601813,Sveti Jožef (Mlečnik),Slovenija,"Goriško, Notranjsko in Snežniško hribovje",441,45.9603,14.4146,"vrh, cerkev",158231,55,1549.,3,1
2601907,Sveti Lovrenc (Jezero),Slovenija,"Goriško, Notranjsko in Snežniško hribovje",329,45.974,14.4365,"vrh, cerkev",286369,69,1061.,5,1
260191,Dom na Slivnici,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",1078,45.78973,14.40584,koča,490222,90,360.,8,2
2601944,Primož,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",718,45.67011,14.20253,vrh,261664,67,1151.,12,2
2601945,Šilentabor,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",751,45.6502,14.2073,vrh,292914,70,1039.,8,6
2601946,Sveti Martin (Šilentabor),Slovenija,"Goriško, Notranjsko in Snežniško hribovje",723,45.6447,14.2082,cerkev,165119,56,1523.,11,4
2601950,Ahac,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",799,45.56333,14.27763,"vrh, cerkev",203167,60,1375.,7,6
2601952,Stari grad,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",703,45.8252,14.2741,vrh,168347,56,1509.,2,1
2601954,Unška koliševka,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",594,45.8156,14.2659, ,347781,76,834.,11,2
2601957,Vrh,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",777,45.617,14.2313,vrh,116579,51,1706.,3,1
2601958,Gradišče (Čepan),Slovenija,"Goriško, Notranjsko in Snežniško hribovje",791,45.6271,14.2189,vrh,126533,52,1667.,5,1
2601959,Veliko Gradišče,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",742,45.64012,13.92863,vrh,250784,65,1195.,4,2
2601976,Petelinjek,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",1212,45.6782,14.5531,vrh,241305,64,1233.,2,2
2601977,Velika Jazbina,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",1201,45.6814,14.5568,vrh,185138,58,1445.,1,1
2601984,Lašček,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",1071,46.079,13.773,vrh,339815,75,864.,3,4
2601987,Vrh Skopice,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",863,46.09277,13.80971,vrh,152316,54,1570.,2,2
2602002,Sveti Gregor na Slemenih,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",737,45.7844,14.6409,"vrh, koča, cerkev",183703,58,1450.,2,1
2602064,Žalostna gora pri Preserju,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",418,45.9588,14.3947,"vrh, cerkev",256011,66,1174.,5,2
2602135,Belovka,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",848,45.76061,14.54092,vrh,149707,54,1581.,3,2
2602145,Frančiškov hrib,Slovenija,"Goriško, Notranjsko in Snežniško hribovje",632,45.9954,13.6612,vrh,209665,61,1355.,5,3
2602148,Sveti Duh (Pedrovo),Slovenija,"Goriško, Notranjsko in Snežniško hribovje",365,45.8565,13.7642,cerkev,139948,53,1616.,1,2
