id,začetna točka,čas,zahtevnost 
260815,Predmeja,1 h 45 min,lahka označena pot
260815,Otlica,15 min,lahka označena pot
260816,Izvir Hublja,1 h 20 min,lahka označena pot
260816,Otlica,25 min,lahka označena pot
260816,Predmeja,2 h,lahka označena pot
260819,Jablanica,1 h 45 min,lahka označena pot
260819,Vrbiški dol,1 h,lahka označena pot
260819,Trpčane,1 h 45 min,lahka označena pot
260820,Jablanica,1 h 25 min,lahka označena pot
260820,Vrbiški dol,40 min,lahka označena pot
260821,Rakov Škocjan,2 h,lahka označena pot
260821,Kalce,1 h 30 min,lahka označena pot
260821,Jeršiče,2 h 20 min,lahka označena pot
260828,Idrijca,10 min,lahka označena pot
260834,Vrtovin,35 min,lahka označena pot
260834,Gojače,1 h,lahka označena pot
260834,Gojače,1 h,lahka neoznačena steza
260834,Malovše,1 h 5 min,lahka označena pot
260840,Gradišče,2 h 30 min,zahtevna označena pot
260840,Gradišče,3 h 15 min,lahka označena pot
260840,Gradišče,2 h 30 min,zelo zahtevna označena pot
260840,Lozice,2 h 30 min,lahka označena pot
260840,Podkraj,2 h 30 min,lahka označena pot
260840,Podnanos,3 h,lahka označena pot
260840,Hrašče,2 h 45 min,lahka označena pot
260840,Hrašče,2 h 45 min,lahka označena pot
260844,Osp,1 h 25 min,lahka označena pot
260844,Osp,1 h 15 min,lahka označena pot
260844,Varda,35 min,lahka označena pot
260844,Osp,1 h 30 min,lahka označena pot
260844,Žlebinje,50 min,lahka označena pot
260844,Petrinje,1 h 20 min,lahka označena pot
260845,Osp,1 h,lahka označena pot
260845,Dekani,1 h 20 min,lahka označena pot
260845,Stepani,50 min,lahka označena pot
260845,Dekani,1 h 30 min,lahka označena pot
260845,Spodnje Škofije,1 h 15 min,lahka označena pot
260845,Plavje,1 h 10 min,lahka neoznačena steza
260849,Kekec,50 min,lahka označena pot
260849,Vratca,40 min,lahka označena pot
260849,Prevala,1 h 5 min,lahka označena pot
260849,Prevala,50 min,lahka označena pot
260849,Prevala,1 h,lahka označena pot
260849,Nova Gorica,2 h,lahka označena pot
260862,Gradišče,35 min,lahka označena pot
260862,Podnanos,1 h 5 min,lahka označena pot
260863,Gradišče ,1 h 15 min,zelo zahtevna označena pot
260863,Gradišče,1 h 40 min,zelo zahtevna označena pot
260863,Gradišče,1 h 15 min,zahtevna označena pot
260863,Vipava,2 h,lahka označena pot
260863,Gradišče,2 h,lahka označena pot
260864,Sveta Gora,45 min,lahka označena pot
260864,Pod Skalnico,1 h 20 min,"lahka neoznačena steza, lahka označena pot"
260864,Skalnica,1 h 45 min,delno zahtevna označena pot
260864,Grgar,1 h 30 min,lahka označena pot
260864,Grgar,1 h 30 min,lahka neoznačena steza
260864,Zagora,2 h,lahka označena pot
260864,Zagora,2 h 5 min,lahka označena pot
260864,Plave,2 h 20 min,lahka neoznačena steza
260864,Plave,2 h 10 min,lahka neoznačena steza
260864, Plave,2 h 30 min,lahka neoznačena steza
260864,Grgar,1 h 15 min,lahka neoznačena steza
260865,Solkan,1 h 40 min,lahka označena pot
260865,Solkan,1 h 45 min,delno zahtevna označena pot
260867,Gora,45 min,lahka označena pot
260867,Črni hribi,2 h 5 min,lahka označena pot
260867,Lipa,35 min,lahka označena pot
260867,Pedrovo,1 h 55 min,lahka označena pot
260867,Železna vrata,30 min,lahka označena pot
260867,Branik,2 h 55 min,lahka označena pot
260867,Lokvica,4 h 5 min,lahka označena pot
260867,Branik,3 h 5 min,lahka označena pot
260868,Gora,50 min,lahka označena pot
260868,Lipa,40 min,lahka označena pot
260868,Črni hribi,2 h,lahka označena pot
260868,Železna vrata,35 min,lahka označena pot
260868,Renče,2 h,lahka označena pot
260868,Lokvica,4 h,lahka označena pot
260868,Pedrovo,2 h,lahka označena pot
260868,Branik,3 h,lahka označena pot
260868,Branik,3 h 10 min,lahka označena pot
260869,Plave,2 h 20 min,lahka označena pot
260869,Zamedveje,2 h 20 min,lahka označena pot
260870,Plave,2 h 30 min,lahka označena pot
260870,Zamedveje,2 h 30 min,lahka označena pot
260870,Kanal,3 h,lahka označena pot
260891,Osp,3 h 30 min,lahka označena pot
260891,Ankaran,2 h,lahka označena pot
260891,Zaliv sv. Jerneja,45 min,lahka označena pot
260903,Tišenpolj,20 min,lahka označena pot
260912,Jurišče,1 h 30 min,lahka označena pot
260912,Bač,2 h 15 min,lahka neoznačena steza
260912,Ravni,2 h 30 min,lahka neoznačena steza
2701120,Rifugio Tolazzi,3 h 45 min,zelo zahtevna označena pot
2701122,Rifugio Tolazzi,2 h 25 min,lahka označena pot
2701122,Plockenpass,3 h,zahtevna označena pot
2701314,Untere Valentinalm,3 h 15 min,delno zahtevna označena pot
2701314,Untere Wolayeralm,3 h 45 min,delno zahtevna označena pot
2701314,Rifugio Tolazzi,3 h 15 min,delno zahtevna označena pot
2701315,Plockenpass,3 h 45 min,izjemno zahtevna označena pot
2701315,Plockenpass,3 h,zelo zahtevna označena pot
2701315,Plockenpass,3 h,lahka označena pot
2701316,Untere Valentinalm,4 h,"delno zahtevna označena pot, lahka neoznačena steza"
2701316,Untere Wolayeralm,3 h 45 min,lahka neoznačena steza
2701317,Raabtal,1 h 15 min,lahka označena pot
2701318,Raabtal,2 h 45 min,delno zahtevna označena pot
2701319,Raabtal,3 h 15 min,delno zahtevna označena pot
2701319,Winklertal,4 h 45 min,delno zahtevna označena pot
2701320,Winklertal,3 h,lahka označena pot
2701321,Winklertal,2 h 15 min,lahka označena pot
2701322,Untere Wolayeralm,1 h 30 min,lahka označena pot
2701350,Rifugio Sorgenti del Piave,3 h,delno zahtevna označena pot
2701352,Rifugio Sorgenti del Piave,1 h,lahka označena pot
2701362,Rifugio Sorgenti del Piave,2 h,zelo zahtevna označena pot
2701362,Rifugio Sorgenti del Piave,2 h 30 min,zelo zahtevna označena pot
2701363,Rifugio Sorgenti del Piave,2 h 20 min,zelo zahtevna označena pot
2701363,Rifugio Sorgenti del Piave,2 h 50 min,delno zahtevna označena pot
2701507,Cristo di Forca,2 h 30 min,delno zahtevna označena pot
2701566,Koča Pordenone,4 h,zahtevna označena pot
2701816,Koča Porze,2 h 30 min,zelo zahtevna označena pot
2701816,Koča Porze,2 h 30 min,zelo zahtevna označena pot
2701830,Mokrine / Nassfeld,4 h,izjemno zahtevna označena pot
2701855,Forni di Sopra,1 h 15 min,lahka označena pot
2701856,Forni di Sopra,2 h,lahka označena pot
2701857,Forni di Sopra,1 h 50 min,lahka označena pot
2701863,Forni di Sopra,2 h 30 min,lahka označena pot
2701863,Forni di Sopra,2 h 50 min,lahka označena pot
2702059,Erschbaum,4 h 30 min,izjemno zahtevna označena pot
2702059,Erschbaum,6 h,zahtevna označena pot
2702061,Erschbaum,3 h 45 min,lahka označena pot
2702062,Erschbaum,4 h 45 min,lahka označena pot
2702415,Val Alba,2 h 45 min,zahtevna označena pot
2702415,Gravon di Gleris,3 h,zahtevna označena pot
2702417,Pala Barzana,3 h 45 min,delno zahtevna označena pot
2702419,Passo della Forcella,2 h 30 min,delno zahtevna označena pot
2702567,Kluže / Chiusaforte,3 h 45 min,"delno zahtevna označena pot, zahtevno brezpotje"
2702572,Mužac / Moggio di Sopra,3 h 15 min,delno zahtevna označena pot
2702572,Mužac / Moggio di Sopra,3 h 30 min,lahka označena pot
2702589,Lonice / Passo del Cason di Lanza / Lanzenpass,2 h 15 min,zelo zahtevna označena pot
2702589,Lonice / Passo del Cason di Lanza / Lanzenpass,2 h 15 min,lahka označena pot
2702590,Lonice / Passo del Cason di Lanza / Lanzenpass,1 h,zelo zahtevna označena pot
2702590,Lonice / Passo del Cason di Lanza / Lanzenpass,1 h 10 min,zelo zahtevna označena pot
2702591,Lonice / Passo del Cason di Lanza / Lanzenpass,1 h 25 min,delno zahtevna označena pot
2702791,Vajont,2 h 20 min,izjemno zahtevna označena pot
2702811,Rifugio Tolazzi,2 h 25 min,"lahka označena pot, lahko brezpotje"
2702811,Plockenpass,3 h,"delno zahtevna označena pot, lahko brezpotje"
2702812,Plockenpass,4 h 30 min,zelo zahtevna označena pot
2702812,Rifugio Tolazzi,3 h 55 min,zelo zahtevna označena pot
2702813,Plockenpass,4 h 35 min,zahtevna označena pot
2702813,Rifugio Tolazzi,4 h,zahtevna označena pot
2702813,Plockenpass,4 h 30 min,zelo zahtevno brezpotje
2702835,Rifugio Cercena,3 h,lahka označena pot
2702836,Rifugio Cercena,4 h 40 min,zelo zahtevna označena pot
2702836,Rifugio Padova,4 h 50 min,zelo zahtevna označena pot
2702838,Rifugio Padova,3 h 40 min,"zahtevno brezpotje, delno zahtevna označena pot"
2702838,Rifugio Cercena,4 h 20 min,"zahtevno brezpotje, zahtevna označena pot"
2702927,Vrtinjlogarski graben / Val Bartolo,2 h 15 min,"lahka označena pot, lahka neoznačena steza"
2702927,Vrtinjlogarski graben / Val Bartolo,2 h 30 min,"lahka označena pot, lahka neoznačena steza"
2702928,Vrtinjlogarski graben / Val Bartolo,3 h 10 min,"lahka označena pot, lahka neoznačena steza"
2702928,Vrtinjlogarski graben / Val Bartolo,3 h 55 min,"lahka označena pot, lahka neoznačena steza"
2702929,Vrtinjlogarski graben / Val Bartolo,3 h,lahka označena pot
2702929,Vrtinjlogarski graben / Val Bartolo,3 h 45 min,lahka označena pot
2702976,Baita Rododendro,3 h,delno zahtevna označena pot
2703002,Plöckenpass,4 h,zelo zahtevna označena pot
2703002,Plöckenpass,4 h,zelo zahtevna označena pot
2703003,Plöckenpass,2 h 10 min,lahka označena pot
2703039,Plöckenhaus,15 min,lahka označena pot
2703053,Plöckenhaus,1 h 15 min,lahka označena pot
2703058,Plöckenhaus,2 h,lahka označena pot
2703061,Plöckenhaus,3 h 15 min,lahka označena pot
2703063,Plöckenpass,5 h,zelo zahtevna označena pot
2703063,Plöckenpass,4 h 50 min,zelo zahtevna označena pot
2703106,Bordano,3 h 45 min,lahka označena pot
2703121,Val Aupa,1 h 20 min,lahka označena pot
2703122,Edelweiss,3 h 45 min,zelo zahtevna označena pot
2703122,Collina,4 h,zelo zahtevna označena pot
2703124,Collina,3 h 20 min,delno zahtevna označena pot
2703141,Dolina Avpe / Val Aupa,4 h 20 min,zelo zahtevna označena pot
2703148,Cellino di Sopra,6 h 30 min,zelo zahtevna označena pot
2703157,Dolina Avpe / Val Aupa,4 h 30 min,zahtevna označena pot
2703157,Dolina Avpe / Val Aupa,4 h 30 min,"zahtevna označena pot, delno zahtevna neoznačena pot"
2703223,Cima Sappada,50 min,lahka označena pot
2703236,Cima Sappada,3 h 30 min,zahtevna označena pot
2703247,Cima Sappada,4 h,zahtevna označena pot
2703577,Sella di Razzo,50 min,lahka označena pot
2703581,Sella di Razzo,3 h,lahka označena pot
2703581,Sella di Razzo,3 h,zahtevna označena pot
2703582,Sella di Razzo,3 h,delno zahtevna označena pot
2703582,Sella di Razzo,4 h,zahtevna označena pot
2703627,Prelaz Lius nad Ligosullom,3 h,lahka označena pot
270563,Rifugio Nordio,45 min,lahka označena pot
270563,Kočiška planina / Koutschitz Alm,1 h,lahka označena pot
270569,Rifugio Nordio,1 h 45 min,lahka neoznačena steza
270569,Rifugio  Nordio,1 h 30 min,lahka neoznačena steza
270569,Rifugio Nordio,1 h 40 min,lahka neoznačena steza
270609,Kočiška planina/Koutschitz Alm,3 h,lahka označena pot
270643,Mokrine / Nassfeld,4 h 30 min,zelo zahtevna označena pot
270643,Mokrine / Nassfeld,4 h 30 min,zelo zahtevna označena pot
270643,Prelaz Lonice / Cason di Lanza,3 h 30 min,zelo zahtevna označena pot
270645,Mokrine / Nassfeld,3 h,lahka označena pot
270646,Mokrine / Nassfeld,4 h,lahka označena pot
270646,Parkirišče pod Mokrinami / Nassfeld,3 h 30 min,zelo zahtevna označena pot
270648,Plockenpass,2 h 30 min,delno zahtevna označena pot
270648,Rifugio Tolazzi,1 h 55 min,lahka označena pot
270649,Plockenpass,5 h,zahtevna označena pot
270649,Rifugio Tolazzi,5 h 30 min,izjemno zahtevna označena pot
270649,Rifugio Tolazzi,4 h 25 min,zahtevna označena pot
270649,Untere Valentinalm,5 h 30 min,zahtevna označena pot
270652,Untere Valentinalm,1 h,lahka označena pot
270653,Rifugio Tolazzi,1 h 45 min,lahka označena pot
270653,Untere Valentinalm,3 h,lahka označena pot
270653,Untere Wolayeralm,2 h 15 min,lahka označena pot
270685,Plattner,1 h 15 min,lahka označena pot
270685,Plattner,2 h,lahka označena pot
270688,Parkirišče pod Mokrinami / Nassfeld,20 min,lahka označena pot
270689,Cesta na Mokrine / Nassfeld,2 h,zahtevna označena pot
270689,Parkirišče pod Mokrinami / Nasfeld,1 h 45 min,zahtevna označena pot
270717,Planina Dolnica / Dolinza Alm,1 h 30 min,lahka neoznačena steza
270718,Planina Dolnica/Dolinza Alm,1 h 40 min,lahka označena pot
270718,Kočiška planina / Koutschitz Alm,2 h 15 min,lahka označena pot
270719,Kočiška planina / Koutschitz Alm,1 h 45 min,lahka označena pot
2801804,Labot / Lavamünd,2 h,lahka označena pot
2801805,Labot / Lavamünd,45 min,izjemno zahtevna označena pot
2802106,Weinebene,1 h 15 min,lahka označena pot
2802106,Parkirišče pod prelazom Weinebene,1 h 15 min,lahka označena pot
2802106,Weinebene,1 h 45 min,lahka neoznačena steza
2802107,Weinebene,2 h,lahka označena pot
2802107,Parkirišče pod prelazom Weinebene,2 h,lahka označena pot
2802110,Weinebene,35 min,"lahka označena pot, lahko brezpotje"
2802110,Hebalm,3 h 10 min,"lahka označena pot, lahko brezpotje"
2802111,Weinebene,1 h,lahka označena pot
2802111,Hebalm,2 h 35 min,lahka označena pot
2802112,Weinebene,1 h 10 min,"lahka označena pot, lahko brezpotje"
2802381,Altes Almhaus,1 h 30 min,lahka označena pot
2803012,Muta,2 h 55 min,lahka označena pot
2803012,Bistriški jarek,2 h 45 min,lahka označena pot
2803012,Bistriški jarek,2 h 45 min,delno zahtevna označena pot
2803046,Radeljski prelaz,1 h 20 min,lahka označena pot
2803046,OMP Remšnik,2 h 20 min,lahka označena pot
2803046,Radlje ob Dravi,2 h 45 min,lahka označena pot
2803046,Radlje ob Dravi,2 h 45 min,lahka označena pot
2803046,Sv. Pankracij,2 h 10 min,lahka označena pot
2803046,OMP Remšnik,2 h 35 min,lahka označena pot
2803046,Brezno,3 h 45 min,lahka označena pot
2803046,Sv. Pankracij,2 h 20 min,lahka označena pot
2803046,Sveti Jurij,2 h 10 min,lahka označena pot
2803095,Radeljski prelaz,30 min,lahka označena pot
2803095,Radlje ob Dravi,2 h 15 min,lahka označena pot
2803192,Graz Center West,40 min,lahka označena pot
2803194,Graz Center West,1 h 30 min,lahka neoznačena steza
2803200,Graz Center West,2 h,ni podatka
2803201,Graz Center West,4 h,lahka označena pot
2803207,Rein,2 h,lahka označena pot
2803207,Rein,2 h 15 min,lahka označena pot
2803209,Rein,2 h 10 min,lahka označena pot
2803209,Rein,2 h 30 min,lahka označena pot
2803287,Tonnerhütte,40 min,lahka označena pot
2803287,Tonnerhütte,50 min,lahka označena pot
2803311,Klippitztörl,1 h,lahka označena pot
2803313,Klippitztörl,1 h 40 min,lahka označena pot
2803313,Klippitztörl,2 h 10 min,lahka označena pot
2803314,Klippitztörl,2 h 20 min,lahka označena pot
2803314,Klippitztörl,2 h 50 min,lahka označena pot
2803316,Klippitztörl,3 h 5 min,lahka označena pot
2803316,Klippitztörl,3 h 35 min,lahka označena pot
2803590,Rein,1 h 30 min,lahka označena pot
2803591,Wildon,1 h 30 min,lahka označena pot
2803592,Deutschfeistritz,1 h 30 min,lahka označena pot
2803593,Deutschfeistritz,3 h,lahka označena pot
2803593,Deutschfeistritz,2 h,lahka označena pot
2803632,Weinebene,3 h 5 min,"lahka označena pot, lahka neoznačena steza"
2803632,Parkirišče pod prelazom Weinebene,3 h 5 min,"lahka označena pot, lahka neoznačena steza"
2803632,Soboški prelaz / Koglereck,6 h 5 min,lahka označena pot
2803632,Parkirišče  pod prelazom Weinebene,3 h 15 min,"lahka označena pot, lahka neoznačena steza"
2803632,Parkirišče pod prelazom Weinebene,3 h 20 min,"lahka označena pot, lahka neoznačena steza"
2803632,St. Vinzenz,5 h 45 min,"lahka označena pot, lahka neoznačena steza"
2803633,Weinebene,3 h 10 min,"lahka označena pot, lahka neoznačena steza"
2803633,Parkirišče pod prelazom Weinebene,3 h 10 min,lahka označena pot
2803633,Parkirišče  pod prelazom Weinebene,3 h 20 min,"lahka označena pot, lahka neoznačena steza"
2803633,St. Vinzenz,5 h 30 min,"lahka označena pot, lahka neoznačena steza"
2803633,Parkirišče pod prelazom Weinebene,3 h 25 min,"lahka označena pot, lahka neoznačena steza"
2803634,Parkirišče pod prelazom Weinebene,35 min,lahka označena pot
2803635,Parkirišče  pod prelazom Weinebene,55 min,lahka označena pot
2803636,Parkirišče  pod prelazom Weinebene,1 h 30 min,"lahka označena pot, lahka neoznačena steza"
2803637,Parkirišče  pod prelazom Weinebene,1 h 40 min,lahka označena pot
2803686,Frohnleiten,2 h,lahka označena pot
2803699,Laufnitzdorf,2 h 15 min,lahka označena pot
2803709,Laufnitzdorf,2 h 45 min,delno zahtevna označena pot
2803709,Laufnitzdorf,2 h 30 min,delno zahtevna označena pot
2803719,Kirchdorf,1 h 30 min,lahka označena pot
2803722,Rein,1 h 30 min,lahka označena pot
2803776,Jezero Sobote / Stausee Soboth,45 min,lahka označena pot
2803777,Jezero Sobote / Stausee Soboth,1 h 15 min,lahka označena pot
2803778,St. Vinzenz,1 h 20 min,lahka označena pot
2803779,St. Vinzenz,1 h 35 min,lahka označena pot
2803780,Soboški prelaz / Koglereck,4 h 15 min,lahka neoznačena steza
2803780,St. Vinzenz,3 h 35 min,lahka neoznačena steza
2803786,Weinebene,10 min,lahka označena pot
2803787,Weinebene,1 h,lahka neoznačena steza
2803788,Weinebene,1 h 15 min,lahka neoznačena steza
